id,declarationTitle,incidentType,state,declarationType,declarationDate,incidentBeginDate,incidentEndDate
98cd8b94-9193-4fa7-a161-03afed78a180,BUSH FIRE,Fire,AZ,FM,2020-06-20,2020-06-20,NA
ce664480-ac5d-4b11-b76e-fc8f08964750,BIG HORN FIRE,Fire,AZ,FM,2020-06-11,2020-06-11,NA
4b8560ad-40c3-4f0f-a9af-c6bb49da248f,OCOTILLO FIRE,Fire,AZ,FM,2020-05-30,2020-05-30,NA
209a1af5-86d9-4f95-9aca-40f055494610,EAST DESERT FIRE,Fire,AZ,FM,2020-05-18,2020-05-17,NA
e821073b-695b-4a66-a6ad-5f2c3064cf5c,36TH AVENUE FIRE,Fire,FL,FM,2020-05-13,2020-05-13,2020-06-02
24b0f872-a6ef-4e05-b6dc-c21160f1fb75,MUSSETT BAYOU FIRE,Fire,FL,FM,2020-05-07,2020-05-06,2020-06-02
cb703033-bc84-4568-bd62-6ddf03cabd1b,5 MILE SWAMP FIRE,Fire,FL,FM,2020-05-06,2020-05-06,2020-06-05
8db20475-a3f8-4c0e-bcdf-0453f31dea02,412 FIRE COMPLEX,Fire,OK,FM,2020-03-07,2020-03-07,2020-03-11
7beadf75-94cd-41cf-b6bc-eb66bdc660d3,GAUGE FIRE,Fire,OK,FM,2019-11-26,2019-11-26,2019-11-28
9b550f26-9a70-44e3-bf4c-23fdfcb10415,HIGHWAY 50 FIRE,Fire,OK,FM,2019-11-26,2019-11-26,2019-11-28
dc4bfbba-8b9b-4160-ac51-21a4e593c42d,CAVE FIRE,Fire,CA,FM,2019-11-26,2019-11-25,NA
3edb35cd-365b-4d32-bbcd-4786bae01df6,MARIA FIRE,Fire,CA,FM,2019-11-01,2019-11-01,NA
fa1edfa5-663a-4062-a995-cbd007dfbd44,HILLSIDE FIRE,Fire,CA,FM,2019-10-31,2019-10-31,NA
a5e3b995-796d-4505-b280-815d0fc3e29d,46 FIRE,Fire,CA,FM,2019-10-31,2019-10-31,NA
477964fe-8f52-435a-ac17-d9a8d31b3b6b,HILL FIRE,Fire,CA,FM,2019-10-30,2019-10-30,NA
a88d9feb-728f-4fe4-8b91-7c0412f18397,EASY FIRE,Fire,CA,FM,2019-10-30,2019-10-30,NA
5ecd0872-0116-4c77-8de1-f3e8e925c142,GETTY FIRE,Fire,CA,FM,2019-10-28,2019-10-28,NA
ccd4d3b0-fc59-4411-a662-6fb93378df51,TICK FIRE,Fire,CA,FM,2019-10-24,2019-10-24,NA
18649d4e-ba18-4a1b-8258-86477b1359b4,KINCADE FIRE,Fire,CA,FM,2019-10-24,2019-10-24,NA
b7c79f12-c1c9-4dd9-8138-8766e6c550d9,KAHANA RIDGE FIRE,Fire,HI,FM,2019-10-23,2019-10-22,NA
db761134-2a1e-4f8b-b1a3-f786e092fcba,SADDLERIDGE FIRE,Fire,CA,FM,2019-10-11,2019-10-10,NA
a8ea9605-8cd5-452a-a9d9-98fec76c93c5,SADDLERIDGE FIRE,Fire,CA,FM,2019-10-11,2019-10-10,NA
214067d2-86db-4985-9507-39b18cb1d0c3,GUN RANGE FIRE,Fire,UT,FM,2019-08-30,2019-08-30,2019-08-31
890dd0af-d28e-4f59-9357-786aaed584aa,LONG VALLEY FIRE,Fire,NV,FM,2019-08-24,2019-08-24,NA
1abc02a8-8a72-4245-adb7-981530aa2fd2,DESHKA LANDING FIRE,Fire,AK,FM,2019-08-22,2019-08-17,2019-09-09
b3db1bad-b307-4ce0-b936-5ef1e34134ba,CANYON FIRE,Fire,NV,FM,2019-08-21,2019-08-21,NA
b9a23e47-3fb0-4b56-baaf-ad48cfec2ab2,COPPER BREAKS FIRE,Fire,TX,FM,2019-08-18,2019-08-16,NA
d610c670-7e55-406e-8a53-43bab9c9409b,MCKINLEY FIRE,Fire,AK,FM,2019-08-20,2019-08-17,2019-09-13
e73f9f03-b7d2-4d9f-b7e3-6862958936c1,NORTH HILLS FIRE,Fire,MT,FM,2019-07-28,2019-07-26,2019-08-01
0c79e0fa-d134-4c6d-b685-611af0506435,MILE POST 97 FIRE,Fire,OR,FM,2019-07-27,2019-07-27,2019-08-05
80280b6b-018a-4bbb-ae86-0da2c1865333,MUSEUM FIRE,Fire,AZ,FM,2019-07-22,2019-07-22,NA
8f7ff5f7-8d81-4fad-9c69-ad30e119d348,JASPER FIRE,Fire,NV,FM,2019-07-13,2019-07-13,2019-07-16
ce462775-e793-4d6a-aa35-bf1e25c2ed71,SHOVEL CREEK FIRE,Fire,AK,FM,2019-06-28,2019-06-21,2019-07-24
cc164b76-b6cc-49a0-8df4-b22eea68a8a1,IRONWORKS FIRE,Fire,NM,FM,2019-03-08,2019-03-07,2019-03-13
5eb73a5c-a23e-4c82-81eb-c7e95ade5144,WOOLSEY FIRE,Fire,CA,FM,2018-11-09,2018-11-08,NA
ca676f20-0d88-4e15-8764-2aa0c68e139a,WOOLSEY FIRE,Fire,CA,FM,2018-11-09,2018-11-08,NA
7db3c7d9-6d58-4c9b-bdc5-f507310a8a1b,HILL FIRE,Fire,CA,FM,2018-11-08,2018-11-08,NA
386c1be4-b4bd-4f3c-a59d-669cc5977f0f,CAMP FIRE,Fire,CA,FM,2018-11-08,2018-11-08,NA
49355313-ee36-4dd9-95ac-bf2a2fb2f3b1,BALD MOUNTAIN FIRE,Fire,UT,FM,2018-09-21,2018-09-21,2018-09-24
9699044d-9be7-42e7-a1cd-9b77ff76189d,HUGO ROAD FIRE,Fire,OR,FM,2018-09-03,2018-09-02,2018-09-05
20357c47-e56e-4a54-9902-1c2becd5d524,RAMSEY CANYON FIRE,Fire,OR,FM,2018-08-24,2018-08-23,2018-08-30
39803c65-09d2-43f0-b4a8-8c4bf0e73694,BOYD'S FIRE,Fire,WA,FM,2018-08-13,2018-08-11,2018-08-27
1f498b6d-3eb7-465d-b3b2-41a3c5c2a01e,VINEYARD FIRE,Fire,SD,FM,2018-08-12,2018-08-11,2018-08-14
f3ab0e42-a9bb-4074-ae66-17f034ae12ea,GRASS VALLEY FIRE,Fire,WA,FM,2018-08-12,2018-08-11,2018-08-15
c937d33f-0de0-4d9c-83a7-d7ef67e6cc22,GRASS VALLEY FIRE,Fire,WA,FM,2018-08-12,2018-08-11,2018-08-15
431b4571-ffd3-49c9-a293-b83e2c1418a6,COUGAR CREEK FIRE,Fire,WA,FM,2018-08-11,2018-08-10,2018-08-27
59cffe02-85ef-40af-98d3-39316eb9f3b8,HAWK FIRE,Fire,WA,FM,2018-08-11,2018-08-10,2018-08-17
ad024940-07af-497b-984a-97fc48437fdc,HAWK FIRE,Fire,WA,FM,2018-08-11,2018-08-10,2018-08-17
b760e9f1-1f9b-4928-a013-8e36aeb2694f,HOLY FIRE,Fire,CA,FM,2018-08-09,2018-08-09,2018-08-18
13dea99c-09b1-4a13-91fc-c8a3cce3e14f,HILLTOP FIRE,Fire,UT,FM,2018-08-06,2018-08-06,2018-08-11
c3596a36-4420-45ef-bb07-c9bedb4144bf,ANGEL SPRINGS FIRE,Fire,WA,FM,2018-08-04,2018-08-02,2018-08-10
436eb3e8-4247-4c76-824c-a6c1d9b1767c,SOUTH VALLEY FIRE,Fire,OR,FM,2018-08-02,2018-08-01,2018-08-12
48530012-1b14-479e-9dcb-2318047cad1d,PARK ROAD FIRE,Fire,TX,FM,2018-07-29,2018-07-29,NA
5f3bbbb7-4eab-4013-97ca-5384eb651f6b,GRASSY RIDGE FIRE,Fire,ID,FM,2018-07-29,2018-07-28,2018-07-30
47e6bc5d-2689-4f7d-9369-c01602279f48,MENDOCINO FIRE COMPLEX,Fire,CA,FM,2018-07-28,2018-07-29,2018-08-20
513550b8-82b3-429a-9169-de4c5aaf13c5,MENDOCINO FIRE COMPLEX,Fire,CA,FM,2018-07-28,2018-07-29,2018-08-20
9a303f24-36b9-4697-9d31-b584d90ba43e,MENDOCINO FIRE COMPLEX,Fire,CA,FM,2018-07-28,2018-07-29,2018-08-20
c28d573e-fa04-41f6-b5ed-53cc23642fa1,CHELAN HILLS FIRE,Fire,WA,FM,2018-07-28,2018-07-27,2018-08-01
bffe1db6-7423-4cb8-9fff-18ee311613b7,CRANSTON FIRE,Fire,CA,FM,2018-07-25,2018-07-25,2018-08-01
c75212fe-6995-4bbb-a989-bc2606e17f1e,259 FIRE,Fire,TX,FM,2018-07-23,2018-07-23,NA
4089629b-c420-44af-8708-9839e0292717,BUCKSHOT FIRE,Fire,WA,FM,2018-07-20,2018-07-19,2018-07-21
a66afc1a-2f8d-4ed0-b174-6ea47d3dee55,GARNER FIRE COMPLEX,Fire,OR,FM,2018-07-19,2018-07-18,2018-09-08
26017de5-ba0f-4072-b352-544bc914583d,GARNER FIRE COMPLEX,Fire,OR,FM,2018-07-19,2018-07-18,2018-09-08
92132b03-a978-473c-9879-805ed591c942,SUBSTATION FIRE,Fire,OR,FM,2018-07-18,2018-07-17,2018-07-22
5a2e7c3f-e2cf-4290-b7c6-c3334db591ca,SUBSTATION FIRE,Fire,OR,FM,2018-07-18,2018-07-17,2018-07-22
e11fe32c-5276-468d-ad87-df6b835a36f3,UPRIVER BEACON FIRE,Fire,WA,FM,2018-07-17,2018-07-17,2018-07-21
877e49ee-b696-47d1-8359-e06968598c83,RYEGRASS COULEE FIRE,Fire,WA,FM,2018-07-10,2018-07-09,2018-07-11
37021053-fd22-4e91-a511-a90061580f75,HOLIDAY FIRE,Fire,CA,FM,2018-07-07,2018-07-07,2018-07-10
236e0934-e162-450b-8577-c5ccf2bbf57e,WEST FIRE,Fire,CA,FM,2018-07-06,2018-07-06,2018-07-09
8b185107-eea2-4897-b981-ee9e80687d7f,KLAMATHON FIRE,Fire,CA,FM,2018-07-05,2018-07-05,2018-07-16
bc852b47-26a2-4cb2-aec3-f8eaf50fdb47,LAKE CHRISTINE FIRE,Fire,CO,FM,2018-07-04,2018-07-04,2018-07-11
2db77219-f5e3-4c5b-822d-64f109d94b22,DOLLAR RIDGE FIRE,Fire,UT,FM,2018-07-02,2018-07-02,2018-07-22
ed8f779d-f22e-48f8-883b-d7392bbf68da,DOLLAR RIDGE FIRE,Fire,UT,FM,2018-07-02,2018-07-02,2018-07-22
7ede64a2-880e-42db-beac-2f02cdb83ba6,SPRING CREEK FIRE,Fire,CO,FM,2018-06-28,2018-06-28,2018-07-12
99f72f55-2e03-43d2-981c-1c3486b10aeb,SPRING CREEK FIRE,Fire,CO,FM,2018-06-28,2018-06-28,2018-07-12
d02d665f-e709-4e60-aff7-1d54e022cf14,CREEK FIRE,Fire,CA,FM,2018-06-25,2018-06-24,2018-06-29
a93c926a-80c1-4dac-83a5-3d4eb87457be,PAWNEE FIRE,Fire,CA,FM,2018-06-24,2018-06-24,2018-07-06
57a8de62-f734-4fc8-a084-c666923cce8c,GRAHAM FIRE,Fire,OR,FM,2018-06-22,2018-06-21,2018-06-25
385bb1b6-bac4-463a-b0c2-cb0ea4ca579c,UPPER COLONY FIRE,Fire,NV,FM,2018-06-17,2018-06-17,NA
efba0257-9d81-4ca5-b0a4-4d5262cc5a1e,BADGER CREEK FIRE,Fire,WY,FM,2018-06-11,2018-06-11,NA
7b0a44e9-7a9a-4cca-afae-73474ead1ddb,SOLDIER CANYON FIRE,Fire,NM,FM,2018-06-08,2018-06-07,2019-06-19
c92ada54-d884-429e-9092-4f2ce6ebe352,UTE PARK FIRE,Fire,NM,FM,2018-06-01,2018-05-31,2018-07-31
b2892bf5-933a-4ec0-bc72-54d1b19cfa41,89 EAST FIRE,Fire,AZ,FM,2018-05-11,2018-05-11,2018-05-13
fb9925c5-cda0-48d3-a3d3-c1fb4b22a4b5,MCDANNALD FIRE,Fire,TX,FM,2018-05-02,2018-05-02,2018-05-14
0027216d-88dc-4995-a397-11d16720eb1d,TINDER FIRE,Fire,AZ,FM,2018-04-29,2018-04-27,NA
ebc00a07-359b-4573-8e3c-5929d0b8da52,MCCLELLAN FIRE,Fire,TX,FM,2018-04-18,2018-04-17,2018-04-22
6b886ff6-2164-4b0d-9597-3ca10c0e0348,335 FIRE,Fire,TX,FM,2018-04-14,2018-04-13,2018-04-15
3fb69bd9-fc0c-40db-9c49-fa7b1bf31a9a,HARBOR BAY FIRE,Fire,TX,FM,2018-04-13,2018-04-13,2018-04-20
7113999a-818f-4404-ae0f-811d2ccae30a,RHEA FIRE COMPLEX,Fire,OK,FM,2018-04-13,2018-04-11,2018-04-24
4f58ff07-80ab-4c41-8dfd-78b075b54340,34 FIRE COMPLEX,Fire,OK,FM,2018-04-13,2018-04-11,2018-04-23
99bfcbdb-117e-4aa8-9f0e-24db8c3ae4df,SHUMACH FIRE COMPLEX,Fire,OK,FM,2018-03-16,2018-03-16,2018-03-16
355ef1da-8bf5-4754-ab8d-b87f4fe4f614,LEGION LAKE FIRE,Fire,SD,FM,2017-12-13,2017-12-12,2017-12-14
079eb164-0092-4451-8a1e-5ebd3a4ae447,LILAC FIRE,Fire,CA,FM,2017-12-07,2017-12-07,2017-12-16
6a866b7a-3bdc-4e6d-ab65-4524c5aaa48f,SKIRBALL FIRE,Fire,CA,FM,2017-12-06,2017-12-06,2017-12-15
8f41e13e-f625-4db5-a62f-f71d4c77c372,RYE FIRE,Fire,CA,FM,2017-12-05,2017-12-05,2017-12-14
f9e5760d-d27a-4f44-a2f3-a9154935ce50,CREEK FIRE,Fire,CA,FM,2017-12-05,2017-12-05,2017-12-14
0fdb159b-60a7-4cde-8c3f-1fb3b47e6657,THOMAS FIRE,Fire,CA,FM,2017-12-05,2017-12-04,NA
58b45648-0e7e-40ff-8e61-02b919a3f38a,THOMAS FIRE,Fire,CA,FM,2017-12-05,2017-12-04,NA
6141a59b-d778-44ee-beeb-b07d1252b0b7,CANYON 2 FIRE,Fire,CA,FM,2017-10-09,2017-10-09,2017-10-20
fd1f6c43-86b2-4760-8f2d-4146f9f6721c,CANYON 2 FIRE,Fire,CA,FM,2017-10-09,2017-10-09,2017-10-20
4baffaf1-5691-4e62-aa32-d7e9bd5d3cef,PARTRICK FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
087e910f-49d4-4a5e-a491-5d8d021e47d8,PARTRICK FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
516c94a0-898b-4bb1-a92a-43437d0246b8,SULPHUR FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
7aef997d-1ff1-4657-89b0-029dc48b5403,NUNS FIRE,Fire,CA,FM,2017-10-09,2017-10-08,NA
38b371d5-ec52-45d8-aaeb-5bb92d9fee9c,REDWOOD VALLEY FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
4b605e20-2b64-4477-a9f7-e27ea27808b3,LA PORTE FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
e461f912-f8f2-450a-acd4-74419036242f,LOBO FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
e54b4d5e-92b5-4a6f-b40e-f10a16a22713,CASCADE FIRE,Fire,CA,FM,2017-10-09,2017-10-08,NA
2ba56f37-1745-40d8-8970-32048eefc604,CASCADE FIRE,Fire,CA,FM,2017-10-09,2017-10-08,NA
287f7a7c-e225-4ef2-9bfa-df83c0a357f4,TUBBS FIRE,Fire,CA,FM,2017-10-09,2017-10-08,NA
98c04210-f491-4b66-9cb5-c87aeffaa024,TUBBS FIRE,Fire,CA,FM,2017-10-09,2017-10-08,NA
0f7fcdbe-1f0f-4eec-87ba-49d01c26fc8a,ATLAS FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
ceeafd0f-ea34-404b-8eb7-a30ad11d8114,ATLAS FIRE,Fire,CA,FM,2017-10-09,2017-10-09,NA
adf13037-d030-47be-b336-2affc2ba4a33,CANYON FIRE,Fire,CA,FM,2017-09-26,2017-09-25,2017-10-02
2e66eb26-5925-4fab-bdda-a6ec32cd56de,CANYON FIRE,Fire,CA,FM,2017-09-26,2017-09-25,2017-10-02
d9705f6e-4946-44c5-a595-cde09fae7fb0,STRAWBERRY FIRE,Fire,MT,FM,2017-09-12,2017-09-11,2017-09-15
b5d85043-2fd9-4b49-857b-66248d23ae5d,STRAWBERRY FIRE,Fire,MT,FM,2017-09-12,2017-09-11,2017-09-15
738b9b82-3e6c-465f-81a5-84d4f568fa18,STRAWBERRY FIRE,Fire,MT,FM,2017-09-12,2017-09-11,2017-09-15
2f63164a-f4c2-4e9c-88e0-aebffa035a7c,MOOSE PEAK FIRE,Fire,MT,FM,2017-09-10,2017-09-09,2017-09-20
2f8d8916-59f4-4e85-b08e-53fe4bda9470,MOOSE PEAK FIRE,Fire,MT,FM,2017-09-10,2017-09-09,2017-09-20
787e3268-c649-47f0-b74a-29675e803018,HIGHWAY 200 FIRE COMPLEX,Fire,MT,FM,2017-09-10,2017-09-09,2017-09-18
24c4ca39-a600-458d-b0e9-bfa0e6148eae,WEST FORK FIRE,Fire,MT,FM,2017-09-09,2017-09-09,2017-09-21
67b9ba28-3ee1-4fe7-b144-a2df0e9f18cb,ALICE CREEK FIRE,Fire,MT,FM,2017-09-09,2017-09-08,2017-09-16
99e4f31f-e1cb-408f-bf0c-b255db43557c,RICE RIDGE FIRE,Fire,MT,FM,2017-09-09,2017-08-28,2017-09-17
0fc69e55-87a1-40fc-b67d-3e20f971e1f0,RICE RIDGE FIRE,Fire,MT,FM,2017-09-09,2017-08-28,2017-09-17
a33033fe-5397-4eb1-bcbf-faae13b4eee8,UINTAH FIRE,Fire,UT,FM,2017-09-05,2017-09-05,2017-09-08
7a8945d4-a287-4e6c-b494-a73c90e7c5de,UINTAH FIRE,Fire,UT,FM,2017-09-05,2017-09-05,2017-09-08
2f92b0ba-5abe-4073-97ff-fa947b9110eb,PIER FIRE,Fire,CA,FM,2017-09-05,2017-08-29,2017-09-19
bd55ee7e-b52c-421c-8237-eb32119982fd,MISSION FIRE,Fire,CA,FM,2017-09-04,2017-09-04,2017-09-15
26ad8712-0b0b-4675-869d-c77508c4c1d2,EAGLE CREEK FIRE,Fire,OR,FM,2017-09-03,2017-09-02,2017-09-20
0e1f8c45-e0ba-491a-be4c-39484de0b616,EAGLE CREEK FIRE,Fire,OR,FM,2017-09-03,2017-09-02,2017-09-20
0e66628e-38ce-46b8-9d18-ead88c6c9803,RAILROAD FIRE,Fire,CA,FM,2017-09-02,2017-08-29,2017-09-15
9e9d1a41-cb4c-4c50-98ae-e273dbf66655,RAILROAD FIRE,Fire,CA,FM,2017-09-02,2017-08-29,2017-09-15
53a3485c-b59b-447d-80aa-97666433ed51,LA TUNA FIRE,Fire,CA,FM,2017-09-02,2017-09-01,2017-09-10
3de2507a-e358-4633-98b6-e1e9f9056dac,JOLLY MOUNTAIN FIRE,Fire,WA,FM,2017-09-02,2017-09-02,2017-09-22
0a3effcf-5e3d-41c2-b52e-65956de0d016,HELENA FIRE,Fire,CA,FM,2017-09-01,2017-08-30,2017-09-25
80b817ab-299b-4378-b307-d36a75319f1d,CHETCO BAR FIRE,Fire,OR,FM,2017-08-20,2017-08-19,2017-09-20
cf10e090-beb4-4e5e-9e38-d2133945c602,LOLO PEAK FIRE,Fire,MT,FM,2017-08-17,2017-08-17,2017-09-16
2326e547-4b27-42d6-9fc4-8522bf1a6ffd,LOLO PEAK FIRE,Fire,MT,FM,2017-08-17,2017-08-17,2017-09-16
15e45b94-1862-4202-94bd-d42044509800,MILLI 0843 CS FIRE,Fire,OR,FM,2017-08-17,2017-08-16,2017-09-06
28d54a35-9a3f-49ab-aaf8-9422b2aab353,PIPELINE FIRE,Fire,OR,FM,2017-08-04,2017-08-03,2017-08-05
94c6a933-c245-458b-b68a-6ade960372c8,LODGEPOLE FIRE COMPLEX,Fire,MT,FM,2017-07-27,2017-07-20,2017-07-27
06adaaa7-76c7-4adb-9de5-9b9f56f3c754,LODGEPOLE FIRE COMPLEX,Fire,MT,FM,2017-07-27,2017-07-20,2017-07-27
640207ef-751d-4905-8572-1825ebd95bc7,PREACHER FIRE,Fire,NV,FM,2017-07-25,2017-07-24,2017-07-29
843fac71-b563-404f-b32a-b6992f591261,DETWILER FIRE,Fire,CA,FM,2017-07-17,2017-07-16,2017-08-01
0f6866ff-52ba-4e3e-ad4e-1eedd31c10c4,OIL WELL FIRE,Fire,NV,FM,2017-07-17,2017-07-17,2017-07-20
03a634ed-1643-4b12-8a52-130a5609fec9,COLD SPRINGS FIRE,Fire,NV,FM,2017-07-14,2017-07-14,2017-07-15
2cb508f7-5ec0-42d7-bad4-056d172110b0,WALL FIRE,Fire,CA,FM,2017-07-09,2017-07-07,2017-07-17
3ea1beab-55b0-40fb-9195-48c94f4680f5,ROACH FIRE,Fire,AZ,FM,2017-07-08,2017-07-07,2017-07-12
3f1889ae-2503-4535-ae5d-211818c450e0,SOUTH WENAS FIRE,Fire,WA,FM,2017-06-28,2017-06-27,2017-06-30
95aa0c32-a42d-46c0-b1ba-d65adcfbe4a6,GOODWIN FIRE,Fire,AZ,FM,2017-06-25,2017-06-24,2017-07-04
8cc57006-ff0e-44cc-862d-9ed0326120e8,BRIAN HEAD FIRE,Fire,UT,FM,2017-06-18,2017-06-17,2017-07-11
cd558654-5d5e-47af-8c6e-dcdca9cb287b,EL CAJETE FIRE,Fire,NM,FM,2017-06-15,2017-06-15,2017-07-16
1be5b49c-17e5-4629-806d-a5a27abeff3b,LIZARD FIRE,Fire,AZ,FM,2017-06-11,2017-06-07,2017-06-16
a56558f3-347c-4156-b287-11a64c098f21,SPROMBERG FIRE,Fire,WA,FM,2017-05-23,2017-05-23,2017-05-27
4ef0fd90-76cb-420c-9703-cc364862335f,WEST MIMS FIRE,Fire,GA,FM,2017-05-08,2017-05-06,2017-07-10
d7749910-8d0e-40ee-9ca0-fc7a9ce1755a,WEST MIMS FIRE,Fire,GA,FM,2017-05-08,2017-05-06,2017-07-10
1c3065ab-d917-4b56-aa6f-d9c07067a144,WEST MIMS FIRE,Fire,GA,FM,2017-05-08,2017-05-06,2017-07-10
2c4f7f51-0064-49ee-a209-e97e5b26fedd,INDIAN LAKE ESTATES FIRE,Fire,FL,FM,2017-04-22,2017-04-21,2017-06-09
0ad0cd62-1199-44ea-806e-ae713da111a3,LEHIGH ACRES (ANNA AVE. N.) FIRE,Fire,FL,FM,2017-04-22,2017-04-21,2017-05-11
0a9d7890-5856-4605-bf74-a4d5c130d018,30TH AVENUE FIRE,Fire,FL,FM,2017-04-21,2017-04-20,2017-06-05
758bfca7-04b3-4a3d-ac79-5ab559ab0993,NW OKLAHOMA WILDFIRE OUTBREAK COMPLEX,Fire,OK,FM,2017-03-07,2017-03-06,NA
235259aa-fe92-470d-898a-1ac5916a0b2f,NW OKLAHOMA WILDFIRE OUTBREAK COMPLEX,Fire,OK,FM,2017-03-07,2017-03-06,NA
09debe99-9863-497e-9fd9-0d77c6d0437c,NW OKLAHOMA WILDFIRE OUTBREAK COMPLEX,Fire,OK,FM,2017-03-07,2017-03-06,NA
d29d1591-4ff5-468c-ab0c-31abdf1aa684,NW OKLAHOMA WILDFIRE OUTBREAK COMPLEX,Fire,OK,FM,2017-03-07,2017-03-06,NA
344ee27e-71ce-4e7e-b6ed-7c3b98bd2710,NW OKLAHOMA WILDFIRE OUTBREAK COMPLEX,Fire,OK,FM,2017-03-07,2017-03-06,NA
385cbccc-bde6-4da5-a4d0-e4118c696285,COMANCHE COUNTY FIRE,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
af1087db-ce9e-4cd2-89c4-a72a37462659,ROOKS COUNTY FIRE,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
4a6b5576-4367-4196-bb89-831d0f1866a5,NESS COUNTY FIRE,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
87177282-a0f3-4acf-aa08-b8102e4c6337,FORD COUNTY FIRE COMPLEX,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
0abea5b6-04d2-4ab1-b05e-9aa5d221d44b,ELLSWORTH-LINCOLN-RUSSELL FIRE COMPLEX,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
cc0a308e-f168-44c3-a7fd-7f13e94aea49,ELLSWORTH-LINCOLN-RUSSELL FIRE COMPLEX,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
992f2b90-2a76-4456-8eb1-7a785f361f81,ELLSWORTH-LINCOLN-RUSSELL FIRE COMPLEX,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
414cef65-2eb2-46b1-939d-6f023f596781,CLARK COUNTY FIRE,Fire,KS,FM,2017-03-06,2017-03-04,2017-03-15
3b554b06-27d7-47a6-9cd3-b678abb69d76,HIGHLAND HILLS FIRE,Fire,KS,FM,2017-03-05,2017-03-04,2017-03-15
c5219c97-2468-4925-a7e7-a7cfb5b5f882,HIGHLAND HILLS FIRE,Fire,KS,FM,2017-03-05,2017-03-04,2017-03-15
5229e1a6-7862-4e8b-9b4e-dd7358764e05,HIGHLAND HILLS FIRE,Fire,KS,FM,2017-03-05,2017-03-04,2017-03-15
71ded013-2fc1-4edd-bfc1-60b6c41ed5b3,141ST FIRE,Fire,OK,FM,2017-02-23,2017-02-23,NA
2f1835cd-23ff-44d4-bf48-d1208b9c7744,OKC FIRE COMPLEX,Fire,OK,FM,2017-02-12,2017-02-12,NA
dc50acdd-0a6f-4e27-90d5-a66cdc772d3e,CHIMNEY TOP FIRE,Fire,TN,FM,2016-11-28,2016-11-28,2016-12-09
9269dd70-6247-44e0-ad4e-998e68afb3a7,SOUTHEASTERN KENTUCKY FIRE COMPLEX,Fire,KY,FM,2016-11-20,2016-11-18,2016-11-22
2fdf5455-4a57-468a-af87-c1c419827de2,SOUTHEASTERN KENTUCKY FIRE COMPLEX,Fire,KY,FM,2016-11-20,2016-11-18,2016-11-22
aecfc32c-faaa-46cb-8134-4a8721b00bc4,SOUTHEASTERN KENTUCKY FIRE COMPLEX,Fire,KY,FM,2016-11-20,2016-11-18,2016-11-22
cfa076b2-4860-4456-bb16-805942d57649,SOUTHEASTERN KENTUCKY FIRE COMPLEX,Fire,KY,FM,2016-11-20,2016-11-18,2016-11-22
e927fddb-489c-41b8-afed-6aedc3c9f60c,EAST MILLER COVE FIRE,Fire,TN,FM,2016-11-19,2016-11-17,2016-12-03
3a489add-d390-47d4-aaac-b94e00730fff,CHESTNUT KNOB FIRE,Fire,NC,FM,2016-11-19,2016-11-19,2016-12-04
19a1db9c-aefe-4754-a4f2-9137244872b0,TATUM GULF FIRE,Fire,GA,FM,2016-11-13,2016-11-13,2016-12-02
d2d1c5a2-7471-4536-a50a-9ca8c99cc9de,PINNACLE MOUNTAIN FIRE,Fire,SC,FM,2016-11-12,2016-11-12,2016-12-20
08d4ff41-f170-4f5d-a9b6-378bc76d4418,PINNACLE MOUNTAIN FIRE,Fire,SC,FM,2016-11-12,2016-11-12,2016-12-20
0de2e68c-c587-49a7-b92f-21bf3781b6a5,PARTY ROCK FIRE,Fire,NC,FM,2016-11-11,2016-11-11,2016-11-29
b735373b-37db-4294-85aa-c93aa2e0b9e5,PARTY ROCK FIRE,Fire,NC,FM,2016-11-11,2016-11-11,2016-11-29
0e890086-05bf-4688-8048-a66b8aadc06e,PARTY ROCK FIRE,Fire,NC,FM,2016-11-11,2016-11-11,2016-11-29
79d17909-0188-4caa-85ee-e3c5615a036e,SMITH MOUNTAIN FIRE COMPLEX,Fire,TN,FM,2016-11-11,2016-11-11,2016-11-29
b2c463d4-06af-41d7-9391-b65aabd7b99a,SMITH MOUNTAIN FIRE COMPLEX,Fire,TN,FM,2016-11-11,2016-11-11,2016-11-29
1e6e1cb4-0bfa-4781-8c69-bd89fb01a15e,SMITH MOUNTAIN FIRE COMPLEX,Fire,TN,FM,2016-11-11,2016-11-11,2016-11-29
1c4bc35c-f855-4c8b-93a8-56de19e61747,FLIPPERS BEND FIRE,Fire,TN,FM,2016-11-09,2016-11-05,2016-12-03
